gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,edible
4424610490,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/186581203,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Aureoboletus,Aureoboletus mirabilis,NA,SPECIES,Aureoboletus mirabilis (Murrill) Halling,Aureoboletus mirabilis,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.770963,-124.210857,8,NA,NA,NA,NA,NA,2023-10-07T11:56:38Z,7,10,2023,7572074,7572074,HUMAN_OBSERVATION,iNaturalist,Observations,186581203,NA,Gustavo Vasquez,2023-10-07T18:57:08Z,CC_BY_NC_4_0,Gustavo Vasquez,Gustavo Vasquez,NA,NA,2024-10-05T10:03:06Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2999112168,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/66395048,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Pseudohydnum,Pseudohydnum gelatinosum,NA,SPECIES,Pseudohydnum gelatinosum (Scop.) P.Karst.,Pseudohydnum gelatinosum,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.062511,-123.311538,20,NA,NA,NA,NA,NA,2020-12-09T12:51:08Z,9,12,2020,5249353,5249353,HUMAN_OBSERVATION,iNaturalist,Observations,66395048,NA,mir,2020-12-10T23:36:46Z,CC_BY_NC_4_0,mir,mir,NA,NA,2024-10-05T08:49:24Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2423067534,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32712249,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena haematopus,NA,SPECIES,Mycena haematopus (Pers.) P.Kumm.,Mycena haematopus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.658672,-124.01979,5,NA,NA,NA,NA,NA,2019-09-14T10:53:38Z,14,9,2019,2526942,2526942,HUMAN_OBSERVATION,iNaturalist,Observations,32712249,NA,Ann Goddard,2019-09-14T18:16:56Z,CC_BY_NC_4_0,Ann Goddard,Ann Goddard,NA,NA,2024-10-05T08:43:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3455930532,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103396625,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Clavulina,Clavulina coralloides,NA,SPECIES,Clavulina coralloides (L.) J.Schröt.,Clavulina coralloides,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.062192,-124.147172,4,NA,NA,NA,NA,NA,2021-12-20T15:23:45Z,20,12,2021,5249883,5249883,HUMAN_OBSERVATION,iNaturalist,Observations,103396625,NA,gailkenny,2021-12-21T02:15:35Z,CC_BY_NC_4_0,gailkenny,gailkenny,NA,NA,2024-10-05T09:42:44Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4892224967,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/221021848,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita augusta,NA,SPECIES,Amanita augusta Bojantchev & R.M.Davis,Amanita augusta,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.531177,-122.69659,173,NA,NA,NA,NA,NA,2024-06-06T19:35:08Z,6,6,2024,7423091,7423091,HUMAN_OBSERVATION,iNaturalist,Observations,221021848,NA,Mel Paradise,2024-06-07T02:41:24Z,CC_BY_NC_4_0,Mel Paradise,Mel Paradise,NA,NA,2024-10-05T09:25:05Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3383929416,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/37144661,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Gomphidius,Gomphidius glutinosus,NA,SPECIES,Gomphidius glutinosus (Schaeff.) Fr.,Gomphidius glutinosus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.160906,-124.130387,263,NA,NA,NA,NA,NA,2019-12-31T12:04:04Z,31,12,2019,2525027,2525027,HUMAN_OBSERVATION,iNaturalist,Observations,37144661,NA,Maria Morrow (formerly Friedman),2019-12-31T23:45:31Z,CC_BY_NC_4_0,Maria Morrow (formerly Friedman),Maria Morrow (formerly Friedman),NA,NA,2024-10-05T08:43:52Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3044923595,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/69816367,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Clavulina,Clavulina rugosa,NA,SPECIES,Clavulina rugosa (Bull.) J.Schröt.,Clavulina rugosa,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.809384,-123.002334,NA,NA,NA,NA,NA,NA,2021-02-18T11:22:11Z,18,2,2021,5249808,5249808,HUMAN_OBSERVATION,iNaturalist,Observations,69816367,NA,Reilly,2021-02-19T15:47:32Z,CC_BY_NC_4_0,Reilly,Reilly,NA,NA,2024-10-05T08:49:30Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
899944911,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/544914,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita calyptroderma,NA,SPECIES,Amanita calyptroderma G.F.Atk. & V.G.Ballen,Amanita calyptroderma,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.131229,-123.463669,10462,NA,NA,NA,NA,NA,2013-11-08T00:00:00Z,8,11,2013,5240222,5240222,HUMAN_OBSERVATION,iNaturalist,Observations,544914,NA,naturalisttrent,2014-02-26T22:15:55Z,CC_BY_NC_4_0,naturalisttrent,naturalisttrent,NA,NA,2024-10-05T08:38:41Z,NA,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4436239232,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189354220,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus regineus,NA,SPECIES,Boletus regineus D.Arora & Simonini,Boletus regineus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.373364,-123.471417,27348,NA,NA,NA,NA,NA,2023-10-22T14:39:07Z,22,10,2023,6016413,6016413,HUMAN_OBSERVATION,iNaturalist,Observations,189354220,NA,chickenofthewoods,2023-10-29T21:50:04Z,CC0_1_0,Kate Manning,Kate Manning,NA,NA,2024-10-05T09:58:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
1453139580,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4342501,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,NA,SPECIES,Boletus edulis Bull.,Boletus edulis,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.938646,-121.774223,9,NA,NA,NA,NA,NA,2016-10-12T13:30:43Z,12,10,2016,5954958,5954958,HUMAN_OBSERVATION,iNaturalist,Observations,4342501,NA,Rusty Niknax,2016-10-14T03:23:17Z,CC_BY_NC_4_0,Rusty Niknax,Rusty Niknax,NA,NA,2024-10-05T09:30:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4936184014,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/142187399,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus comatus,NA,SPECIES,Coprinus comatus (O.F.Müll.) Pers.,Coprinus comatus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.129831,-124.146739,3700,NA,NA,NA,NA,NA,2022-11-16T11:14:39Z,16,11,2022,7987658,7987658,HUMAN_OBSERVATION,iNaturalist,Observations,142187399,NA,Bobby Valentine,2022-11-17T03:45:28Z,CC_BY_4_0,Mandy Hackney,Mandy Hackney,NA,NA,2024-10-05T09:03:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3039301029,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/68840122,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,Cantharellus formosus,NA,SPECIES,Cantharellus formosus Corner,Cantharellus formosus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.431504,-123.453499,6930,NA,NA,NA,NA,NA,2021-01-30T11:58:07Z,30,1,2021,5466954,5466954,HUMAN_OBSERVATION,iNaturalist,Observations,68840122,NA,corndog,2021-01-31T02:54:01Z,CC_BY_NC_4_0,corndog,corndog,NA,NA,2024-10-05T08:49:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4872019011,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/218764309,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus ostreatus,NA,SPECIES,Pleurotus ostreatus (Jacq.) P.Kumm.,Pleurotus ostreatus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.376695,-122.083971,40,NA,NA,NA,NA,NA,2024-05-27T15:06:03Z,27,5,2024,2526530,2526530,HUMAN_OBSERVATION,iNaturalist,Observations,218764309,NA,robinsonjessie,2024-05-27T22:39:21Z,CC_BY_NC_4_0,robinsonjessie,robinsonjessie,NA,NA,2024-10-05T09:26:17Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3747131307,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109345935,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Pseudohydnum,Pseudohydnum gelatinosum,NA,SPECIES,Pseudohydnum gelatinosum (Scop.) P.Karst.,Pseudohydnum gelatinosum,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.56875,-122.862587,142,NA,NA,NA,NA,NA,2022-03-23T14:09:21Z,23,3,2022,5249353,5249353,HUMAN_OBSERVATION,iNaturalist,Observations,109345935,NA,Jordan Gates,2022-03-24T03:16:01Z,CC_BY_NC_4_0,Jordan Gates,Jordan Gates,NA,NA,2024-10-05T09:43:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2883041665,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/61425426,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula brevipes,NA,SPECIES,Russula brevipes Peck,Russula brevipes,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.449195,-121.973772,23,NA,NA,NA,NA,NA,2020-10-01T11:32:03Z,1,10,2020,7240188,7240188,HUMAN_OBSERVATION,iNaturalist,Observations,61425426,NA,Lindsay,2020-10-01T20:58:27Z,CC_BY_NC_4_0,Lindsay,Lindsay,NA,NA,2024-10-05T09:36:52Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3391538203,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/98112494,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus caerulescens,NA,SPECIES,Suillus caerulescens A.H.Sm. & Thiers,Suillus caerulescens,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.409772,-124.053489,48,NA,NA,NA,NA,NA,2021-10-12T13:03:57Z,12,10,2021,5239913,5239913,HUMAN_OBSERVATION,iNaturalist,Observations,98112494,NA,Damon Tighe,2021-10-14T07:21:12Z,CC_BY_NC_4_0,ingaderuyter,ingaderuyter,NA,NA,2024-10-05T09:42:01Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4442631740,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/191520164,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Tulosesus,Tulosesus impatiens,NA,SPECIES,Coprinellus impatiens (Fr.) J.E.Lange,Coprinellus impatiens,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.550975,-122.873437,10,NA,NA,NA,NA,NA,2023-11-19T13:10:07Z,19,11,2023,2534637,12181221,HUMAN_OBSERVATION,iNaturalist,Observations,191520164,NA,TheOllieWollie123,2023-11-19T22:08:16Z,CC_BY_NC_4_0,TheOllieWollie123,TheOllieWollie123,NA,NA,2024-10-05T09:58:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3892448791,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130438520,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus comatus,NA,SPECIES,Coprinus comatus (O.F.Müll.) Pers.,Coprinus comatus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.03557,-123.062972,10,NA,NA,NA,NA,NA,2020-11-18T13:31:05Z,18,11,2020,7987658,7987658,HUMAN_OBSERVATION,iNaturalist,Observations,130438520,NA,jweb_13,2022-08-11T23:15:03Z,CC_BY_NC_4_0,jweb_13,jweb_13,NA,NA,2024-10-05T09:51:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
1990527115,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19714995,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,Cantharellus formosus,NA,SPECIES,Cantharellus formosus Corner,Cantharellus formosus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.145345,-124.138076,32886,NA,NA,NA,NA,NA,2016-09-17T14:18:00Z,17,9,2016,5466954,5466954,HUMAN_OBSERVATION,iNaturalist,Observations,19714995,NA,timendez,2019-01-18T20:20:41Z,CC_BY_NC_4_0,timendez,timendez,NA,NA,2024-10-05T09:31:36Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4436073126,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187069615,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Ramaria,Ramaria araiospora,NA,SPECIES,Ramaria araiospora Marr & D.E.Stuntz,Ramaria araiospora,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.719834,-123.29456,40,NA,NA,NA,NA,NA,2023-10-10T15:33:19Z,10,10,2023,5238646,5238646,HUMAN_OBSERVATION,iNaturalist,Observations,187069615,NA,TheOllieWollie123,2023-10-11T01:31:46Z,CC_BY_NC_4_0,TheOllieWollie123,TheOllieWollie123,NA,NA,2024-10-05T09:57:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4421179976,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/185929433,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Chroogomphus tomentosus,NA,SPECIES,Chroogomphus tomentosus (Murrill) O.K.Mill.,Chroogomphus tomentosus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.943436,-124.013275,5,NA,NA,NA,NA,NA,2023-10-01T15:43:00Z,1,10,2023,2524983,2524983,HUMAN_OBSERVATION,iNaturalist,Observations,185929433,NA,Judi Sanders,2023-10-02T17:37:53Z,CC_BY_NC_4_0,Judi Sanders,Judi Sanders,NA,NA,2024-10-05T10:02:56Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
